Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Marilyn Manson,Antichrist Superstar,spotify:track:4zlGdsGD7D6qECEUOKByjF,0.485,0.926,5,-7.502,1,0.119,0.000293,0.362,0.706,0.276,170.039,audio_features,4zlGdsGD7D6qECEUOKByjF,spotify:track:4zlGdsGD7D6qECEUOKByjF,https://api.spotify.com/v1/tracks/4zlGdsGD7D6qECEUOKByjF,https://api.spotify.com/v1/audio-analysis/4zlGdsGD7D6qECEUOKByjF,336333,4
Marilyn Manson,Antichrist Superstar (Explicit Version),spotify:track:4c4hsOYhL0ANjnVt8uYton,0.483,0.715,9,-10.707,1,0.0859,0.093,2.65e-05,0.0888,0.103,130.013,audio_features,4c4hsOYhL0ANjnVt8uYton,spotify:track:4c4hsOYhL0ANjnVt8uYton,https://api.spotify.com/v1/tracks/4c4hsOYhL0ANjnVt8uYton,https://api.spotify.com/v1/audio-analysis/4c4hsOYhL0ANjnVt8uYton,370600,4
Interpol,Antics,spotify:track:6B182GP3TvEfmgUoIMVUSJ,0.497,0.738,5,-4.09,1,0.0396,0.00128,0.653,0.0725,0.599,129.078,audio_features,6B182GP3TvEfmgUoIMVUSJ,spotify:track:6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/tracks/6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/audio-analysis/6B182GP3TvEfmgUoIMVUSJ,215827,4
Interpol,Antics,spotify:track:0mF7YNgURDkBQaxa9YRc47,0.243,0.969,11,-3.134,0,0.0509,0.000371,0.6,0.364,0.68,141.934,audio_features,0mF7YNgURDkBQaxa9YRc47,spotify:track:0mF7YNgURDkBQaxa9YRc47,https://api.spotify.com/v1/tracks/0mF7YNgURDkBQaxa9YRc47,https://api.spotify.com/v1/audio-analysis/0mF7YNgURDkBQaxa9YRc47,183973,4
Decapitated,Anticult,spotify:track:3loI2vzJg8QTSF44sOcfOV,0.267,0.988,7,-5.057,1,0.0962,4.04e-05,0.00285,0.318,0.151,89.575,audio_features,3loI2vzJg8QTSF44sOcfOV,spotify:track:3loI2vzJg8QTSF44sOcfOV,https://api.spotify.com/v1/tracks/3loI2vzJg8QTSF44sOcfOV,https://api.spotify.com/v1/audio-analysis/3loI2vzJg8QTSF44sOcfOV,309693,4
Antony and the Johnsons,Antony and the Johnsons,spotify:track:7cKopSKw73MG2Y38mUtq77,0.314,0.236,9,-11.571,0,0.0335,0.812,0.00547,0.148,0.158,115.44,audio_features,7cKopSKw73MG2Y38mUtq77,spotify:track:7cKopSKw73MG2Y38mUtq77,https://api.spotify.com/v1/tracks/7cKopSKw73MG2Y38mUtq77,https://api.spotify.com/v1/audio-analysis/7cKopSKw73MG2Y38mUtq77,251760,4
Slough Feg,Ape Uprising!,spotify:track:1qVK3NtdJ0VBBhrt9fmal7,0.193,0.945,8,-5.017,0,0.095,0.000118,0.0284,0.111,0.451,147.773,audio_features,1qVK3NtdJ0VBBhrt9fmal7,spotify:track:1qVK3NtdJ0VBBhrt9fmal7,https://api.spotify.com/v1/tracks/1qVK3NtdJ0VBBhrt9fmal7,https://api.spotify.com/v1/audio-analysis/1qVK3NtdJ0VBBhrt9fmal7,602480,4
Napalm Death,Apex Predator – Easy Meat (NotSet),spotify:track:2nv9wUQ4swbBephJ8GIaYp,0.148,0.998,5,-3.582,0,0.105,9.54e-06,0.356,0.14,0.0349,176.82,audio_features,2nv9wUQ4swbBephJ8GIaYp,spotify:track:2nv9wUQ4swbBephJ8GIaYp,https://api.spotify.com/v1/tracks/2nv9wUQ4swbBephJ8GIaYp,https://api.spotify.com/v1/audio-analysis/2nv9wUQ4swbBephJ8GIaYp,163408,4
Brian Eno,Apollo,spotify:track:5Q5MFVjUWVNgb7XBerPdbQ,0.0672,0.0119,6,-41.808,1,0.0457,0.969,0.944,0.12,0.0701,70.521,audio_features,5Q5MFVjUWVNgb7XBerPdbQ,spotify:track:5Q5MFVjUWVNgb7XBerPdbQ,https://api.spotify.com/v1/tracks/5Q5MFVjUWVNgb7XBerPdbQ,https://api.spotify.com/v1/audio-analysis/5Q5MFVjUWVNgb7XBerPdbQ,166560,1
Brian Eno,Apollo,spotify:track:1vgSaC0BPlL6LEm4Xsx59J,0.257,0.0906,8,-25.381,1,0.07,0.932,0.985,0.0786,0.0451,67.46,audio_features,1vgSaC0BPlL6LEm4Xsx59J,spotify:track:1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/tracks/1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/audio-analysis/1vgSaC0BPlL6LEm4Xsx59J,266200,3
Brian Eno,Apollo,spotify:track:50mL6pbI0uI6YX1xbSer7g,0.189,0.343,4,-20.314,1,0.0453,0.817,0.916,0.0924,0.0834,141.659,audio_features,50mL6pbI0uI6YX1xbSer7g,spotify:track:50mL6pbI0uI6YX1xbSer7g,https://api.spotify.com/v1/tracks/50mL6pbI0uI6YX1xbSer7g,https://api.spotify.com/v1/audio-analysis/50mL6pbI0uI6YX1xbSer7g,238773,4
Guns N' Roses,Appetite For Destruction,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,audio_features,0bVtevEgtDIeRjCJbK3Lmv,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/tracks/0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/audio-analysis/0bVtevEgtDIeRjCJbK3Lmv,272027,4
Guns N' Roses,Appetite For Destruction,spotify:track:2vNw57KPaYDzkyPxXYUORX,0.4,0.992,6,-6.995,1,0.0725,0.107,0.0117,0.179,0.243,149.412,audio_features,2vNw57KPaYDzkyPxXYUORX,spotify:track:2vNw57KPaYDzkyPxXYUORX,https://api.spotify.com/v1/tracks/2vNw57KPaYDzkyPxXYUORX,https://api.spotify.com/v1/audio-analysis/2vNw57KPaYDzkyPxXYUORX,266173,4
Guns N' Roses,Appetite For Destruction,spotify:track:3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,3YBZIN3rekqsKxbJc9FZko,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4
Guns N' Roses,Appetite For Destruction,spotify:track:2dyfo7lqKI7NtSAhUZwnoJ,0.453,0.935,3,-8.49,1,0.0513,0.167,0.03,0.513,0.308,103.479,audio_features,2dyfo7lqKI7NtSAhUZwnoJ,spotify:track:2dyfo7lqKI7NtSAhUZwnoJ,https://api.spotify.com/v1/tracks/2dyfo7lqKI7NtSAhUZwnoJ,https://api.spotify.com/v1/audio-analysis/2dyfo7lqKI7NtSAhUZwnoJ,218667,4
Guns N' Roses,Appetite For Destruction,spotify:track:4WPyOlL7E6ckUcCUzIKNJe,0.237,0.992,1,-5.215,1,0.129,0.0425,0.00668,0.0755,0.256,170.627,audio_features,4WPyOlL7E6ckUcCUzIKNJe,spotify:track:4WPyOlL7E6ckUcCUzIKNJe,https://api.spotify.com/v1/tracks/4WPyOlL7E6ckUcCUzIKNJe,https://api.spotify.com/v1/audio-analysis/4WPyOlL7E6ckUcCUzIKNJe,231560,4
Guns N' Roses,Appetite For Destruction,spotify:track:7o2CTH4ctstm8TNelqjb51,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,audio_features,7o2CTH4ctstm8TNelqjb51,spotify:track:7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/tracks/7o2CTH4ctstm8TNelqjb51,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,354520,4
Guns N' Roses,Appetite For Destruction,spotify:track:0xaNdYwK8ZF3cHSjraQGC0,0.446,0.978,5,-5.275,0,0.0443,0.0303,0.161,0.0376,0.4,111.797,audio_features,0xaNdYwK8ZF3cHSjraQGC0,spotify:track:0xaNdYwK8ZF3cHSjraQGC0,https://api.spotify.com/v1/tracks/0xaNdYwK8ZF3cHSjraQGC0,https://api.spotify.com/v1/audio-analysis/0xaNdYwK8ZF3cHSjraQGC0,373267,4
Outkast,Aquemini,spotify:track:0shK5iZQppbHPQYiy60xs9,0.792,0.701,6,-7.198,0,0.283,0.105,0,0.761,0.251,103.89,audio_features,0shK5iZQppbHPQYiy60xs9,spotify:track:0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/tracks/0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/audio-analysis/0shK5iZQppbHPQYiy60xs9,324373,4
Outkast,Aquemini,spotify:track:4GdB5M7GbwLZLouktYocFC,0.828,0.656,1,-6.571,1,0.222,0.00259,0.0024,0.144,0.709,124.751,audio_features,4GdB5M7GbwLZLouktYocFC,spotify:track:4GdB5M7GbwLZLouktYocFC,https://api.spotify.com/v1/tracks/4GdB5M7GbwLZLouktYocFC,https://api.spotify.com/v1/audio-analysis/4GdB5M7GbwLZLouktYocFC,426853,4
Aretha Franklin,Aretha Now,spotify:track:3NfxSdJnVdon1axzloJgba,0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,audio_features,3NfxSdJnVdon1axzloJgba,spotify:track:3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/tracks/3NfxSdJnVdon1axzloJgba,https://api.spotify.com/v1/audio-analysis/3NfxSdJnVdon1axzloJgba,216773,4
A.R.E. Weapons,A.R.E. Weapons,spotify:track:0Gu7e5ep6OFvkj9REa8k6o,0.546,0.953,0,-2.617,1,0.0356,0.158,0,0.147,0.842,105.643,audio_features,0Gu7e5ep6OFvkj9REa8k6o,spotify:track:0Gu7e5ep6OFvkj9REa8k6o,https://api.spotify.com/v1/tracks/0Gu7e5ep6OFvkj9REa8k6o,https://api.spotify.com/v1/audio-analysis/0Gu7e5ep6OFvkj9REa8k6o,250560,4
Jimi Hendrix,Are You Experienced,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4
SOFT PLAY,Are You Satisfied?,spotify:track:5gnTP3ZwTJclwAu5rWOhQd,0.611,0.853,1,-1.776,1,0.0495,0.000534,0,0.0288,0.657,122.1,audio_features,5gnTP3ZwTJclwAu5rWOhQd,spotify:track:5gnTP3ZwTJclwAu5rWOhQd,https://api.spotify.com/v1/tracks/5gnTP3ZwTJclwAu5rWOhQd,https://api.spotify.com/v1/audio-analysis/5gnTP3ZwTJclwAu5rWOhQd,153267,4
SOFT PLAY,Are You Satisfied?,spotify:track:3SMG9bWgStXaTpdwkEd6jf,0.173,0.99,4,-0.284,1,0.167,0.0163,0,0.131,0.159,193.546,audio_features,3SMG9bWgStXaTpdwkEd6jf,spotify:track:3SMG9bWgStXaTpdwkEd6jf,https://api.spotify.com/v1/tracks/3SMG9bWgStXaTpdwkEd6jf,https://api.spotify.com/v1/audio-analysis/3SMG9bWgStXaTpdwkEd6jf,206280,4
Fugazi,The Argument,spotify:track:5x5nJm3ZLs6T1vrFT2IiTE,0.131,0.852,2,-7.635,1,0.0646,2.67e-05,0.908,0.352,0.252,144.461,audio_features,5x5nJm3ZLs6T1vrFT2IiTE,spotify:track:5x5nJm3ZLs6T1vrFT2IiTE,https://api.spotify.com/v1/tracks/5x5nJm3ZLs6T1vrFT2IiTE,https://api.spotify.com/v1/audio-analysis/5x5nJm3ZLs6T1vrFT2IiTE,233080,4
Sepultura,Arise,spotify:track:1erRDf98WX0VllciGPYO1H,0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,audio_features,1erRDf98WX0VllciGPYO1H,spotify:track:1erRDf98WX0VllciGPYO1H,https://api.spotify.com/v1/tracks/1erRDf98WX0VllciGPYO1H,https://api.spotify.com/v1/audio-analysis/1erRDf98WX0VllciGPYO1H,198227,4
Amebix,Arise !,spotify:track:2jOwt1X8ixdnjGcdWvxyGV,0.153,0.948,9,-5.904,1,0.136,8.22e-06,0.896,0.134,0.258,158.946,audio_features,2jOwt1X8ixdnjGcdWvxyGV,spotify:track:2jOwt1X8ixdnjGcdWvxyGV,https://api.spotify.com/v1/tracks/2jOwt1X8ixdnjGcdWvxyGV,https://api.spotify.com/v1/audio-analysis/2jOwt1X8ixdnjGcdWvxyGV,322581,4
Elvis Costello & The Attractions,Armed Forces,spotify:track:1GIV1YzfuFzYAoUjwx3r7W,0.523,0.735,4,-9.199,1,0.0292,0.137,0,0.199,0.903,143.182,audio_features,1GIV1YzfuFzYAoUjwx3r7W,spotify:track:1GIV1YzfuFzYAoUjwx3r7W,https://api.spotify.com/v1/tracks/1GIV1YzfuFzYAoUjwx3r7W,https://api.spotify.com/v1/audio-analysis/1GIV1YzfuFzYAoUjwx3r7W,179613,4
Elvis Costello & The Attractions,Armed Forces,spotify:track:0dhzPXfQUdjNVsjVV7n4iD,0.375,0.948,7,-7.029,1,0.0709,0.00118,0.00818,0.408,0.482,141.629,audio_features,0dhzPXfQUdjNVsjVV7n4iD,spotify:track:0dhzPXfQUdjNVsjVV7n4iD,https://api.spotify.com/v1/tracks/0dhzPXfQUdjNVsjVV7n4iD,https://api.spotify.com/v1/audio-analysis/0dhzPXfQUdjNVsjVV7n4iD,212387,4
Deftones,Around the Fur,spotify:track:1158ckiB5S4cpsdYHDB9IF,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,audio_features,1158ckiB5S4cpsdYHDB9IF,spotify:track:1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/tracks/1158ckiB5S4cpsdYHDB9IF,https://api.spotify.com/v1/audio-analysis/1158ckiB5S4cpsdYHDB9IF,214760,4
Deftones,Around the Fur,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,0.206,0.965,1,-5.116,1,0.079,9.91e-06,0.827,0.367,0.168,92.615,audio_features,4Uiw0Sl9yskBaC6P4DcdVD,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,https://api.spotify.com/v1/tracks/4Uiw0Sl9yskBaC6P4DcdVD,https://api.spotify.com/v1/audio-analysis/4Uiw0Sl9yskBaC6P4DcdVD,299867,4
State Champs,Around the World and Back,spotify:track:6XA12laU5GUhas6GcWDLuU,0.561,0.964,8,-3.312,1,0.0487,0.000143,0,0.0603,0.579,105.009,audio_features,6XA12laU5GUhas6GcWDLuU,spotify:track:6XA12laU5GUhas6GcWDLuU,https://api.spotify.com/v1/tracks/6XA12laU5GUhas6GcWDLuU,https://api.spotify.com/v1/audio-analysis/6XA12laU5GUhas6GcWDLuU,224423,4
State Champs,Around The World and Back,spotify:track:6GdBzgSa1J3Qq27Ebi5L5u,0.545,0.939,5,-4.009,0,0.0671,0.000115,6.7e-06,0.129,0.558,130.03,audio_features,6GdBzgSa1J3Qq27Ebi5L5u,spotify:track:6GdBzgSa1J3Qq27Ebi5L5u,https://api.spotify.com/v1/tracks/6GdBzgSa1J3Qq27Ebi5L5u,https://api.spotify.com/v1/audio-analysis/6GdBzgSa1J3Qq27Ebi5L5u,197470,4
Prince,Around the World in a Day,spotify:track:6M9TsUziJFFJF12dmnzbqN,0.718,0.834,5,-14.577,1,0.0522,0.123,0.0788,0.13,0.594,128.396,audio_features,6M9TsUziJFFJF12dmnzbqN,spotify:track:6M9TsUziJFFJF12dmnzbqN,https://api.spotify.com/v1/tracks/6M9TsUziJFFJF12dmnzbqN,https://api.spotify.com/v1/audio-analysis/6M9TsUziJFFJF12dmnzbqN,208293,4
Prince,Around the World in a Day,spotify:track:5jSz894ljfWE0IcHBSM39i,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,audio_features,5jSz894ljfWE0IcHBSM39i,spotify:track:5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/tracks/5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/audio-analysis/5jSz894ljfWE0IcHBSM39i,215173,4
ABBA,Arrival,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/tracks/01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/audio-analysis/01iyCAUm8EvOFqVWYJ3dVX,230400,4
Grimes,Art Angels,spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,0.481,0.965,8,-2.993,1,0.0875,0.000904,0.000727,0.476,0.66,155.938,audio_features,4ZcGbQ5dOKX6rJk4yvza9R,spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/tracks/4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/audio-analysis/4ZcGbQ5dOKX6rJk4yvza9R,264524,4
Grimes,Art Angels,spotify:track:17eu2pSgSUpIG1GFWBnODv,0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,audio_features,17eu2pSgSUpIG1GFWBnODv,spotify:track:17eu2pSgSUpIG1GFWBnODv,https://api.spotify.com/v1/tracks/17eu2pSgSUpIG1GFWBnODv,https://api.spotify.com/v1/audio-analysis/17eu2pSgSUpIG1GFWBnODv,246007,4
AFI,The Art Of Drowning,spotify:track:7oSQG8KgYbrcR2kgwUD9SU,0.396,0.986,11,-4.467,0,0.0574,0.000981,0.000409,0.23,0.546,110.72,audio_features,7oSQG8KgYbrcR2kgwUD9SU,spotify:track:7oSQG8KgYbrcR2kgwUD9SU,https://api.spotify.com/v1/tracks/7oSQG8KgYbrcR2kgwUD9SU,https://api.spotify.com/v1/audio-analysis/7oSQG8KgYbrcR2kgwUD9SU,207693,4
Prince,ART OFFICIAL AGE,spotify:track:7K7YEejtHd4rK57J6QkuMr,0.623,0.536,4,-5.1,1,0.0399,0.85,0,0.146,0.227,121.945,audio_features,7K7YEejtHd4rK57J6QkuMr,spotify:track:7K7YEejtHd4rK57J6QkuMr,https://api.spotify.com/v1/tracks/7K7YEejtHd4rK57J6QkuMr,https://api.spotify.com/v1/audio-analysis/7K7YEejtHd4rK57J6QkuMr,244144,4
Agalloch,Ashes Against The Grain,spotify:track:62udu2Wo8jTlKtWpsZByBM,0.187,0.832,2,-3.98,1,0.0528,3.79e-05,0.518,0.0739,0.114,128.739,audio_features,62udu2Wo8jTlKtWpsZByBM,spotify:track:62udu2Wo8jTlKtWpsZByBM,https://api.spotify.com/v1/tracks/62udu2Wo8jTlKtWpsZByBM,https://api.spotify.com/v1/audio-analysis/62udu2Wo8jTlKtWpsZByBM,591307,4
Agalloch,Ashes Against The Grain,spotify:track:73vyulFUPAla99D1wUtMQo,0.184,0.987,10,-4.328,1,0.0736,7.32e-06,0.585,0.0859,0.166,131.129,audio_features,73vyulFUPAla99D1wUtMQo,spotify:track:73vyulFUPAla99D1wUtMQo,https://api.spotify.com/v1/tracks/73vyulFUPAla99D1wUtMQo,https://api.spotify.com/v1/audio-analysis/73vyulFUPAla99D1wUtMQo,578760,4
Agalloch,Ashes Against The Grain (Remastered),spotify:track:57brEAGObTsuJnzMxd8F0G,0.181,0.86,0,-7.566,0,0.0542,8.46e-05,0.0915,0.378,0.113,96.019,audio_features,57brEAGObTsuJnzMxd8F0G,spotify:track:57brEAGObTsuJnzMxd8F0G,https://api.spotify.com/v1/tracks/57brEAGObTsuJnzMxd8F0G,https://api.spotify.com/v1/audio-analysis/57brEAGObTsuJnzMxd8F0G,563570,4
Lamb of God,Ashes of the Wake (15th Anniversary),spotify:track:1yc53HK08sDab7PDFgnLWk,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,audio_features,1yc53HK08sDab7PDFgnLWk,spotify:track:1yc53HK08sDab7PDFgnLWk,https://api.spotify.com/v1/tracks/1yc53HK08sDab7PDFgnLWk,https://api.spotify.com/v1/audio-analysis/1yc53HK08sDab7PDFgnLWk,230127,3
Asia,Asia,spotify:track:7KA66zSwthBv5X9bNQEeX1,0.323,0.839,1,-7.35,1,0.0503,0.315,0.000313,0.348,0.543,136.232,audio_features,7KA66zSwthBv5X9bNQEeX1,spotify:track:7KA66zSwthBv5X9bNQEeX1,https://api.spotify.com/v1/tracks/7KA66zSwthBv5X9bNQEeX1,https://api.spotify.com/v1/audio-analysis/7KA66zSwthBv5X9bNQEeX1,227627,4
Nachtmystium,Assassins,spotify:track:2EzVKCIL9oxvRDuqkx1yRF,0.155,0.983,7,-6.931,1,0.171,7.07e-05,0.753,0.404,0.0306,140.689,audio_features,2EzVKCIL9oxvRDuqkx1yRF,spotify:track:2EzVKCIL9oxvRDuqkx1yRF,https://api.spotify.com/v1/tracks/2EzVKCIL9oxvRDuqkx1yRF,https://api.spotify.com/v1/audio-analysis/2EzVKCIL9oxvRDuqkx1yRF,491507,4
Nachtmystium,Assassins,spotify:track:3mw1sZIEc0P81Z1AE90cGn,0.267,0.988,2,-5.835,0,0.057,3.23e-06,0.0131,0.0621,0.213,162.333,audio_features,3mw1sZIEc0P81Z1AE90cGn,spotify:track:3mw1sZIEc0P81Z1AE90cGn,https://api.spotify.com/v1/tracks/3mw1sZIEc0P81Z1AE90cGn,https://api.spotify.com/v1/audio-analysis/3mw1sZIEc0P81Z1AE90cGn,293133,4
Nachtmystium,Assassins: Black Meddle Pt. I,spotify:track:1EkPz43MAEX6scYpkfqE2W,0.134,0.996,2,-3.918,0,0.117,8.98e-06,0.323,0.0692,0.0334,145.533,audio_features,1EkPz43MAEX6scYpkfqE2W,spotify:track:1EkPz43MAEX6scYpkfqE2W,https://api.spotify.com/v1/tracks/1EkPz43MAEX6scYpkfqE2W,https://api.spotify.com/v1/audio-analysis/1EkPz43MAEX6scYpkfqE2W,255520,4
Van Morrison,Astral Weeks,spotify:track:4dBI72rgkmG0gTzswyBTzz,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,audio_features,4dBI72rgkmG0gTzswyBTzz,spotify:track:4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/tracks/4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/audio-analysis/4dBI72rgkmG0gTzswyBTzz,265547,3
White Zombie,"Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head",spotify:track:22FOPSoXifaTrkrFvE3t9b,0.419,0.958,1,-5.131,1,0.108,2.16e-05,0.434,0.0923,0.508,183.834,audio_features,22FOPSoXifaTrkrFvE3t9b,spotify:track:22FOPSoXifaTrkrFvE3t9b,https://api.spotify.com/v1/tracks/22FOPSoXifaTrkrFvE3t9b,https://api.spotify.com/v1/audio-analysis/22FOPSoXifaTrkrFvE3t9b,217533,4
White Zombie,"Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head",spotify:track:6JgxvNYi44NFHCtQmZncTv,0.674,0.907,1,-6.706,1,0.0714,0.000386,0.608,0.104,0.576,101.449,audio_features,6JgxvNYi44NFHCtQmZncTv,spotify:track:6JgxvNYi44NFHCtQmZncTv,https://api.spotify.com/v1/tracks/6JgxvNYi44NFHCtQmZncTv,https://api.spotify.com/v1/audio-analysis/6JgxvNYi44NFHCtQmZncTv,268760,4
Shellac,At Action Park,spotify:track:0teei1yQyDihoiOGYsr9rp,0.395,0.653,0,-14.589,1,0.0552,6.04e-05,0.187,0.178,0.911,115.003,audio_features,0teei1yQyDihoiOGYsr9rp,spotify:track:0teei1yQyDihoiOGYsr9rp,https://api.spotify.com/v1/tracks/0teei1yQyDihoiOGYsr9rp,https://api.spotify.com/v1/audio-analysis/0teei1yQyDihoiOGYsr9rp,180507,4
Johnny Cash,At Folsom Prison,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
Dusty Springfield,At Her Very Best,spotify:track:7cS0AJWqBPKa3LKjrVpJq7,0.331,0.86,11,-4.261,1,0.0947,0.338,0,0.153,0.281,96.102,audio_features,7cS0AJWqBPKa3LKjrVpJq7,spotify:track:7cS0AJWqBPKa3LKjrVpJq7,https://api.spotify.com/v1/tracks/7cS0AJWqBPKa3LKjrVpJq7,https://api.spotify.com/v1/audio-analysis/7cS0AJWqBPKa3LKjrVpJq7,180400,4
Motorowl,Atlas,spotify:track:4yRy7Yn4bJdyz9dsBCUkPn,0.23,0.79,1,-8.808,0,0.0482,0.00372,0.13,0.0791,0.151,98.654,audio_features,4yRy7Yn4bJdyz9dsBCUkPn,spotify:track:4yRy7Yn4bJdyz9dsBCUkPn,https://api.spotify.com/v1/tracks/4yRy7Yn4bJdyz9dsBCUkPn,https://api.spotify.com/v1/audio-analysis/4yRy7Yn4bJdyz9dsBCUkPn,413173,4
Etta James,At Last!,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,4Hhv2vrOTy89HFRcjU3QOx,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3
YOB,Atma,spotify:track:4jkn0pUI6M8XNr6RmGnnHZ,0.227,0.977,9,-4.721,1,0.0997,0.52,0.553,0.0705,0.0593,115.987,audio_features,4jkn0pUI6M8XNr6RmGnnHZ,spotify:track:4jkn0pUI6M8XNr6RmGnnHZ,https://api.spotify.com/v1/tracks/4jkn0pUI6M8XNr6RmGnnHZ,https://api.spotify.com/v1/audio-analysis/4jkn0pUI6M8XNr6RmGnnHZ,545333,4
YOB,Atma,spotify:track:527ZCOlgOFXI4rspXLwO60,0.209,0.618,5,-9.659,1,0.0632,0.839,0.902,0.105,0.0361,177.15,audio_features,527ZCOlgOFXI4rspXLwO60,spotify:track:527ZCOlgOFXI4rspXLwO60,https://api.spotify.com/v1/tracks/527ZCOlgOFXI4rspXLwO60,https://api.spotify.com/v1/audio-analysis/527ZCOlgOFXI4rspXLwO60,813267,4
Blondie,Atomic/Atomix,spotify:track:4qO03RMQm88DdpTJcxlglY,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,audio_features,4qO03RMQm88DdpTJcxlglY,spotify:track:4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/tracks/4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/audio-analysis/4qO03RMQm88DdpTJcxlglY,212600,4
Blondie,Atomic/Atomix,spotify:track:4nFMVGr4DUq1pw1rzzkZk0,0.453,0.845,8,-5.368,1,0.0677,6.89e-05,0.278,0.107,0.559,151.527,audio_features,4nFMVGr4DUq1pw1rzzkZk0,spotify:track:4nFMVGr4DUq1pw1rzzkZk0,https://api.spotify.com/v1/tracks/4nFMVGr4DUq1pw1rzzkZk0,https://api.spotify.com/v1/audio-analysis/4nFMVGr4DUq1pw1rzzkZk0,142373,4
